score,document_id
4,100628615
4,101664116
4,102024573
4,102024581
4,102024598
2,100299674
2,100301768
2,100453554
2,100505856
2,100505865
2,100546390
2,100559185
2,100559191
2,100658974
2,100664973
2,100665667
2,100665718
2,100665738
2,100665796
2,100665879
2,100666013
2,100676333
2,100676501
2,100934992
2,100935073
2,100935085
2,101031627
2,101033169
2,101033812
2,101223578
2,101230640
2,101236054
2,101280624
2,101300947
2,101301008
2,101374629
2,101374934
2,101541117
2,101541120
2,101541124
2,101541125
2,101543677
2,101543744
2,101707479
2,101707857
2,101707986
2,101728175
2,101728179
2,101728217
2,101842133
2,101872185
2,101876465
2,101876551
2,101885485
2,101885724
2,101886735
2,101886784
2,101887287
2,101992439
2,101992500
2,101993318
2,101995053
2,101995947
2,102036191
2,102036575
2,102037471
2,102041443
2,102044173
2,102057064
2,102131387
2,102131942
2,102133513
2,102134199
2,102154377
2,102155051
2,102155636
2,102156247
2,102164194
2,102281287
2,102301086
2,102444344
2,102464723
2,102465331
2,102466614
2,102467198
2,102488174
2,102492237
2,102499823
2,102511789
2,5484544
2,5594816
2,5597486
2,5600012
2,5610941
2,5614059
2,5614089
2,5614268
2,5614641
2,5614995
2,5615122
2,5615592
2,5619438
2,5619656
2,5622349
2,5624070
2,5625635
2,5626071
2,5626253
2,5626497
2,5626576
2,5627025
2,5627242
2,5627472
2,5630574
2,98198137
2,98203764
2,98204081
2,99061413
2,99071666
2,99072174
2,99072273
2,99073272
2,99074667
2,99074868
2,99074956
2,99330717
2,99995578
