score,document_id
4,332994c1-06a1-4d73-a962-d90de65a2e4d
4,93e7025e-86b1-4e35-ad9c-b212e31bbdea
2,0f6c0e9b-38bf-433f-9748-94834aba48a7
2,11adea5f-3931-41af-920e-ccf2dc62e741
2,2015100420465024
2,2016050521520107
2,2016060421677914
2,201703202200088295
2,201710152200461782
2,201710162200462246
2,201805152200945645
2,3272e27d-8921-453f-a570-3218bfe7641c
2,4bdea631-609f-4b09-804d-648d5b2e685f
2,54f08eb4-7989-493c-b0cc-5e62190e846f
2,9cbde34b-ee8c-4a8b-82e7-7badc35bee38
2,a836acbf-bdda-46b5-a865-56cff36a9377
2,b027d7dd-8cbb-45fa-9a4a-cb4fefe5c2e0
2,e15dde23-602f-40ac-a4e8-bfc635b93619
2,e54233b5-c946-4932-be17-9ad6c3785d05
2,fe6b8317-9958-4488-ad29-3506c9598352
