Niilo_Pajunen,1894,Mies,[]
Elli_Hiidenheimo,1883,Nainen,[]
Pekka_Kemppi,1887,Mies,[]
Jaakko_Latvala,1866,Mies,[]
Vappu_Heinonen,1905,Nainen,[]
Eemil_Linna,1876,Mies,[]
Matti_Tervaniemi,1859,Mies,[]
Aulis_Sileäkangas,1923,Mies,[]
Jooseppi_Seppänen,1871,Mies,[]
Mia_Laiho,1969,Nainen,"[['Sosiaali- ja terveysvaliokunta', 'Varapuheenjohtaja', '18.06.2019', None], ['Sivistysvaliokunta', 'Puheenjohtaja', '02.05.2019', '17.06.2019']]"
Hilja_Riipinen,1883,Nainen,[]
Kaarlo_Heininen,1853,Mies,[]
Eino_Pekkala,1887,Mies,"[['Puhemiehistö', 'Ensimmäinen varapuhemies', '13.09.1945', '04.01.1946']]"
Eero_Saari,1907,Mies,[]
Eeli_Lepistö,1926,Mies,[]
Hilma_Valjakka,1881,Nainen,[]
Antti_Rantamaa,1904,Mies,[]
Aaro_Kauppi,1902,Mies,[]
Kalevi_Lamminen,1935,Mies,"[['Puhemiehistö', 'Ikäpuhemies', '25.03.2003', '25.03.2003']]"
Jorma_Kukkonen,1950,Mies,[]
Julius_Sundberg,1887,Mies,[]
Salomon_Hongisto,1881,Mies,[]
Lempi_Tuomi,1882,Nainen,[]
Nestori_Telkkä,1875,Mies,[]
Oskari_Reinikainen,1885,Mies,"[['Talousvaliokunta', 'Puheenjohtaja', '1922', '1931']]"
Eemil_Vekara,1874,Mies,[]
Pentti_Rajala,1928,Mies,[]
Matti_Väistö,1949,Mies,"[['Talousvaliokunta', 'Varapuheenjohtaja', '11.04.1991', '08.06.1992']]"
Vilho_Cornér,1868,Mies,"[['Talousvaliokunta', 'Puheenjohtaja', '1914', '1914']]"
Jari_Larikka,1965,Mies,[]
Oskari_Ikonen,1883,Mies,[]
Varma_Turunen,1913,Mies,[]
Evert_Nukari,1874,Mies,[]
Jutta_Urpilainen,1975,Nainen,"[['Puhemiehistö', 'Ensimmäinen varapuhemies', '27.04.2011', '22.06.2011']]"
Nestori_Nurminen,1907,Mies,"[['Puolustusasiainvaliokunta', 'Puheenjohtaja', '1945', '1951']]"
Matti_Ruokola,1932,Mies,[]
Otto_Stenroth,1861,Mies,[]
Suldaan_SaidAhmed,1993,Mies,[]
Antti_Rentola,1881,Mies,[]
Viljo_Virtanen,1912,Mies,[]
Reinhold_Svento,1881,Mies,[]
Lauri_Kaijalainen,1900,Mies,"[['Sivistysvaliokunta', 'Puheenjohtaja', '1936', '1944']]"
Eino_Poutiainen,1917,Mies,[]
Johan_Helo,1889,Mies,[]
Antti_Kaikkonen,1974,Mies,"[['Talousvaliokunta', 'Varapuheenjohtaja', '03.04.2007', '02.05.2007'], ['Suuren valiokunnan työjaosto', 'Varapuheenjohtaja', '09.05.2007', '19.04.2011']]"
Hannu_Hoskonen,1957,Mies,[]
Aukusti_Neitiniemi,1875,Mies,[]
Maija_Rask,1951,Nainen,"[['Sivistys- ja tiedejaosto', 'Puheenjohtaja', '06.05.2003', '20.03.2007']]"
Niilo_Ryhtä,1906,Mies,[]
Petri_Salo,1959,Mies,[]
Pekka_Räty,1954,Mies,[]
Matti_Vähänäkki,1938,Mies,[]
Satu_Haapanen,1969,Nainen,[]
Väinö_Lehtola,1883,Mies,[]
Emil_Wichmann,1856,Mies,[]
Timo_Ihamäki,1939,Mies,[]
Mikko_Pesälä,1938,Mies,"[['Puhemiehistö', 'Toinen varapuhemies', '13.05.1983', '21.03.1991']]"
Johan_Sjöblom,1873,Mies,[]
Anna-Liisa_Jokinen,1923,Nainen,"[['Suuri valiokunta', 'Varapuheenjohtaja', '1983', '1986']]"
Impi_Muroma,1925,Nainen,[]
Leila_Lehtinen,1966,Nainen,[]
Edvard_Gylling,1881,Mies,[]
Orvokki_Kangas,1921,Nainen,[]
Juho_Laakso,1854,Mies,[]
Tytti_Tuppurainen,1976,Nainen,"[['Suuren valiokunnan työjaosto', 'Varapuheenjohtaja', '05.05.2015', '16.04.2019']]"
Carl_Haglund,1979,Mies,[]
Pekka_Ravi,1949,Mies,"[['Puhemiehistö', 'Ensimmäinen varapuhemies', '23.06.2011', '21.04.2015']]"
Margareta_Pietikäinen,1940,Nainen,[]
Juho_Niukkanen,1888,Mies,[]
Jaakko_Seppänen,1881,Mies,[]
Uuno_Takki,1901,Mies,[]
Mikko_Lundén,1979,Mies,[]
Juho_Kosonen,1888,Mies,[]
Esu_Niemelä,1921,Mies,[]
Hilma_Koivulahti-Lehto,1881,Nainen,[]
Leo_Mattila,1923,Mies,[]
Martin_Saarikangas,1937,Mies,[]
Kalle_Meriläinen,1895,Mies,[]
Paavo_Leppänen,1876,Mies,[]
Janne_Ihamuotila,1868,Mies,[]
Kalle_Myllymäki,1883,Mies,[]
Ilkka_Taipale,1942,Mies,[]
Veikko_Rytkönen,1924,Mies,[]
Heikki_Taskinen,1888,Mies,[]
Hilda_Herrala,1881,Nainen,[]
Bruno_Sarlin,1878,Mies,[]
Katja_Syvärinen,1971,Nainen,[]
Matti_Raipala,1912,Mies,[]
Lyyli_Koskinen,1919,Nainen,[]
Eerikki_Viljanen,1975,Mies,[]
Erkki_Tuuli,1914,Mies,"[['Laki- ja talousvaliokunta', 'Puheenjohtaja', '1958', '1961'], ['Perustuslakivaliokunta', 'Puheenjohtaja', '1962', '1965']]"
Yrjö_Pesonen,1888,Mies,[]
Usko_Koski,1898,Mies,[]
Wilho_Louhivuori,1884,Mies,[]
Esko-Juhani_Tennilä,1947,Mies,[]
Pekka_Tarjanne,1937,Mies,[]
Väinö_Tanner,1881,Mies,"[['Puhemiehistö', 'Ensimmäinen varapuhemies', '02.03.1910', '13.09.1910'], ['Valtiovarainvaliokunta', 'Puheenjohtaja', '1910 y', '1910 y'], ['Tullivaliokunta', 'Puheenjohtaja', '1914', '1914'], ['Ulkoasiainvaliokunta', 'Puheenjohtaja', '1922', '1923']]"
Tellervo_Renko,1942,Nainen,[]
Markku_Rossi,1956,Mies,[]
Mikko_Kärnä,1980,Mies,[]
Rami_Lehto,1973,Mies,[]
Penna_Tervo,1901,Mies,"[['Puhemiehistö', 'Ensimmäinen varapuhemies', '01.02.1949', '23.03.1950']]"
Martti_Kölli,1910,Mies,[]
TimoV._Korhonen,1959,Mies,[]
Touko_Aalto,1984,Mies,[]
Ferdinand_vonWright,1863,Mies,[]
Timo_Järvilahti,1943,Mies,[]
Aukusti_Mäenpää,1891,Mies,[]
Hjalmar_Paloheimo,1864,Mies,[]
Kalle_Kankari,1889,Mies,[]
Osmo_Vepsäläinen,1931,Mies,[]
Arvo_Pohjannoro,1893,Mies,[]
Levi_Jern,1893,Mies,[]
Mai_Kivelä,1982,Nainen,[]
J.K._Paasikivi,1870,Mies,"[['Maatalousvaliokunta', 'Puheenjohtaja', '1907', '1907'], ['Pankkivaliokunta', 'Puheenjohtaja', '1910 v', '1910 v']]"
Sami_Savio,1975,Mies,"[['Työ- ja elinkeinojaosto', 'Puheenjohtaja', '06.09.2019', None]]"
Jan-Erik_Enestam,1947,Mies,[]
Seppo_Lahtela,1947,Mies,[]
Lauri_Impiö,1929,Mies,[]
Oras_Tynkkynen,1977,Mies,"[['Tulevaisuusvaliokunta', 'Varapuheenjohtaja', '03.05.2011', '21.04.2015'], ['Tulevaisuusvaliokunnan jaosto Joukkoistaminen', 'Puheenjohtaja', '14.12.2011', '06.03.2015']]"
Julius_Sundblom,1865,Mies,[]
Yrjö_Kiuru,1872,Mies,[]
Vuokko_Juhola,1926,Nainen,[]
Kalle_Kämäräinen,1892,Mies,[]
Juho_Virtanen,1870,Mies,[]
Kalle_Suosalo,1869,Mies,[]
Martti_Kykkling,1857,Mies,[]
Mats_Nyby,1946,Mies,[]
Lempi_Lehto,1896,Nainen,[]
Tellervo_Koivisto,1929,Nainen,[]
Tuula_Pihlajamaa,1945,Nainen,[]
Antti_Sallinen,1879,Mies,[]
Sylvi-Kyllikki_Kilpi,1899,Nainen,[]
Max_Sergelius,1879,Mies,[]
Tekla_Hultin,1864,Nainen,[]
Jarmo_Laivoranta,1943,Mies,[]
Uuno_Raatikainen,1900,Mies,[]
Kosti_Kankainen,1894,Mies,[]
Maija_Heino-Vesihiisi,1924,Nainen,[]
Anni_Savolainen-Tapaninen,1875,Nainen,[]
Maija_Rajantie,1926,Nainen,"[['Talousvaliokunta', 'Puheenjohtaja', '1983', '1986']]"
Armas_Komi,1940,Mies,[]
Tanja_Karpela,1970,Nainen,[]
Heikki_Väisänen,1864,Mies,[]
Juho_Kananen,1874,Mies,[]
Hulda_Salmi,1879,Nainen,[]
Jussi_Sainio,1880,Mies,[]
Anssi_Rauramo,1952,Mies,[]
Yrjö_Komu,1890,Mies,[]
Kaarlo_Wikman,1877,Mies,[]
Janne_Korhonen,1885,Mies,[]
Aapo_Nuora,1864,Mies,[]
Jonas_Castrén,1850,Mies,"[['Maatalousvaliokunta', 'Puheenjohtaja', '1908 I', '1908 I'], ['Perustuslakivaliokunta', 'Puheenjohtaja', '1909 II', '1909 II']]"
Anders_Forsberg,1864,Mies,[]
Juho_Kekkonen,1890,Mies,[]
Matti_Pelttari,1943,Mies,[]
Hanna-Leena_Mattila,1968,Nainen,[]
Lauri_Ihalainen,1947,Mies,[]
Martti_Korkia-Aho,1930,Mies,[]
William_Koskelin,1865,Mies,[]
Antti_Kalliomäki,1947,Mies,[]
Paavo_Nikula,1942,Mies,[]
Olavi_Tupamäki,1944,Mies,[]
Konsta_Lindqvist,1877,Mies,[]
Vili_Taskinen,1874,Mies,[]
Eveliina_Heinäluoma,1988,Nainen,[]
BrorHannes_Päivänsalo,1875,Mies,[]
Antti_Junes,1874,Mies,"[['Laki- ja talousvaliokunta', 'Puheenjohtaja', '1932 v', '1932 v']]"
Pauli_Burman,1933,Mies,[]
Unto_Suominen,1911,Mies,[]
Onni_Tuomi,1875,Mies,[]
Petri_Pihlajaniemi,1968,Mies,[]
Lauri_Laine,1895,Mies,[]
Kalle_Renfors,1901,Mies,[]
Lyly_Rajala,1951,Mies,[]
Sulo_Wuolijoki,1881,Mies,"[['Toimitusvaliokunta', 'Puheenjohtaja', '1910 v', '1912']]"
Vilho_Annala,1888,Mies,[]
Matti_Kuusio,1927,Mies,[]
Johannes_Storbjörk,1872,Mies,[]
Teuvo_Hakkarainen,1960,Mies,[]
Kyllikki_Virolainen,1924,Nainen,[]
Taneli_Nykänen,1845,Mies,[]
Ilmari_Tossavainen,1887,Mies,[]
Eero_Heinäluoma,1955,Mies,"[['Puhemiehistö', 'Puhemies', '23.06.2011', '21.04.2015'], ['Tarkastusvaliokunta', 'Puheenjohtaja', '09.06.2015', '16.04.2019']]"
Vihtori_Vainio,1890,Mies,[]
August_Ramsay,1859,Mies,[]
Jorma_Rantanen,1944,Mies,[]
Edvard_Jokela,1889,Mies,[]
Sven_Högström,1908,Mies,"[['Lakivaliokunta', 'Puheenjohtaja', '1958', '1965']]"
Jussi_Niinistö,1970,Mies,"[['Puolustusvaliokunta', 'Puheenjohtaja', '03.05.2011', '21.04.2015'], ['Hallintovaliokunta', 'Varapuheenjohtaja', '05.05.2015', '28.05.2015']]"
Sanna_Perkiö,1962,Nainen,[]
Artturi_Aalto,1876,Mies,[]
Jani_Mäkelä,1976,Mies,[]
Harry_Harkimo,1953,Mies,[]
Ulla_Bogdanoff,1944,Nainen,[]
Jussi_Halla-aho,1971,Mies,[]
Sakari_Yrjö-Koskinen,1858,Mies,[]
Tuure_Salo,1921,Mies,"[['Puolustusasiainvaliokunta', 'Puheenjohtaja', '1966', '1969']]"
Karl-August_Fagerholm,1901,Mies,"[['Puhemiehistö', 'Puhemies', '1945', '1947'], ['Työväenasiainvaliokunta', 'Puheenjohtaja', '1936', '1937'], ['Ulkoasiainvaliokunta', 'Puheenjohtaja', '1948', '1948']]"
Antero_Väyrynen,1916,Mies,[]
Tiina_Elovaara,1986,Nainen,[]
Jukka_Tarkka,1942,Mies,[]
Sari_Sarkomaa,1965,Nainen,"[['Sivistysvaliokunta', 'Puheenjohtaja', '02.04.2003', '25.04.2003']]"
Mika_Kari,1967,Mies,"[['Tiedusteluvalvontavaliokunta', 'Puheenjohtaja', '26.06.2019', None]]"
Evert_Hokkanen,1864,Mies,[]
Fredrik_Stenström,1857,Mies,[]
Reino_Uusisalmi,1898,Mies,[]
Walter_Andersin,1871,Mies,[]
Hannakaisa_Heikkinen,1974,Nainen,"[['Valtiovarainvaliokunta', 'Varapuheenjohtaja', '02.05.2019', '17.06.2019']]"
Veikko_Svinhufvud,1908,Mies,[]
Jouni_Mykkänen,1939,Mies,[]
Juho_Nykänen,1910,Mies,[]
Antti_Kukkonen,1889,Mies,"[['Sivistysvaliokunta', 'Puheenjohtaja', '1923', '1923'], ['Ulkoasiainvaliokunta', 'Puheenjohtaja', '1931', '1931']]"
Kalle_Kirra,1893,Mies,[]
Olli_Ikkala,1927,Mies,[]
Eino_Raunio,1909,Mies,"[['Valtiovarainvaliokunta', 'Puheenjohtaja', '1966', '1967']]"
Ritva_Vastamäki,1947,Nainen,[]
Yrjö_Manninen,1901,Mies,[]
Tapio_Holvitie,1934,Mies,"[['Sivistysvaliokunta', 'Varapuheenjohtaja', '1983', '1986']]"
Vilho_Kirveskoski,1890,Mies,[]
Taneli_Typpö,1878,Mies,[]
Hannes_Gebhard,1864,Mies,[]
Aimo_Aaltonen,1906,Mies,[]
Kaapo_Murros,1875,Mies,[]
Kaarle_Salmivuori,1929,Mies,[]
August_Leskinen,1876,Mies,[]
Antti_Tossavainen,1886,Mies,[]
Ossian_Aschan,1860,Mies,[]
Martti_Korhonen,1953,Mies,"[['Liikenne- ja viestintävaliokunta', 'Puheenjohtaja', '03.04.2007', '19.04.2011']]"
Väinö_Kivisalo,1882,Mies,[]
Yrjö_Sirola,1876,Mies,"[['Puhemiehistö', 'Ensimmäinen varapuhemies', '03.08.1908', '15.02.1909']]"
Asko_Apukka,1946,Mies,[]
Jaakko_Keto,1884,Mies,"[['Puhemiehistö', 'Toinen varapuhemies', '14.12.1926', '01.09.1927']]"
Pentti_Pekkarinen,1917,Mies,[]
Kaisa_Raatikainen,1928,Nainen,[]
Heli_Järvinen,1963,Nainen,"[['Asunto- ja ympäristöjaosto', 'Puheenjohtaja', '06.09.2019', None], ['Työelämä- ja tasa-arvovaliokunta', 'Varapuheenjohtaja', '09.06.2015', '16.04.2019']]"
Hannu_Kemppainen,1951,Mies,[]
Heli_Astala,1937,Nainen,[]
Pilvi_Torsti,1976,Nainen,[]
Taavi_Pitkänen,1892,Mies,[]
Otto_Toivonen,1884,Mies,[]
Mikko_Pehkonen,1879,Mies,[]
Oskari_Heikinheimo,1873,Mies,[]
Edvard_Huttunen,1889,Mies,[]
Ralf_Friberg,1936,Mies,[]
Jalo_Lahdensuo,1882,Mies,"[['Puhemiehistö', 'Toinen varapuhemies', '02.02.1923', '30.04.1924']]"
Aino_Karjalainen,1915,Nainen,[]
Konrad_Lehtimäki,1883,Mies,[]
Hedvig_Sohlberg,1858,Nainen,[]
Matti_Järvenpää,1923,Mies,[]
Evert_Eloranta,1879,Mies,[]
Einari_Nieminen,1925,Mies,[]
Oskar_Schultz,1855,Mies,[]
Leo_Böök,1891,Mies,[]
Juha_Pylväs,1971,Mies,[]
Martta_Salmela-Järvinen,1892,Nainen,[]
Kustaa_Kylänpää,1881,Mies,[]
Risto_Autio,1954,Mies,[]
Anders_Adlercreutz,1970,Mies,[]
Hannes_Nylander,1873,Mies,"[['Talousvaliokunta', 'Puheenjohtaja', '1910 v', '1910 v'], ['Maatalousvaliokunta', 'Puheenjohtaja', '1913', '1913']]"
Cay_Sundström,1902,Mies,"[['Puhemiehistö', 'Ensimmäinen varapuhemies', '06.04.1945', '11.09.1945']]"
Jalmari_Jyske,1884,Mies,[]
Kustaa_Kopila,1884,Mies,[]
Simo_Rundgren,1953,Mies,[]
Eva_Somersalo,1883,Nainen,[]
Aura_Kiiskinen,1878,Nainen,[]
Jouko_Siikaniemi,1915,Mies,[]
Eino_Loikkanen,1920,Mies,"[['Pankkivaliokunta', 'Puheenjohtaja', '1975 II', '1982']]"
Paula_Lehtomäki,1972,Nainen,"[['Suuri valiokunta', 'Varapuheenjohtaja', '03.05.2013', '21.04.2015'], ['Suuren valiokunnan työjaosto', 'Varapuheenjohtaja', '03.05.2013', '21.04.2015']]"
Tuomas_Saikku,1906,Mies,[]
Oskari_Kunnassalo,1856,Mies,[]
Atte_Pakkanen,1912,Mies,[]
Sulo_Hostila,1920,Mies,[]
Alpo_Lumme,1890,Mies,"[['Puhemiehistö', 'Ensimmäinen varapuhemies', '22.07.1948', '31.01.1949']]"
Eino_Rannikkoluoto,1901,Mies,[]
Sanna_Antikainen,1988,Nainen,[]
Frans_Kärki,1884,Mies,[]
Veli_Järvinen,1911,Mies,[]
Pertti_Mäki-Hakola,1951,Mies,[]
Toivo_Salakivi,1887,Mies,[]
Juho_Astala,1860,Mies,[]
Juho_Paksujalka,1883,Mies,[]
Esko_Pekonen,1923,Mies,[]
Ola_Rosendahl,1939,Mies,[]
Reijo_Kallio,1951,Mies,[]
Mauri_Pekkarinen,1947,Mies,"[['Puhemiehistö', 'Ensimmäinen varapuhemies', '29.05.2015', '16.04.2019'], ['Talousvaliokunta', 'Puheenjohtaja', '30.06.2011', '21.04.2015']]"
Ari_Torniainen,1956,Mies,"[['Liikenne- ja viestintävaliokunta', 'Varapuheenjohtaja', '18.06.2019', None]]"
August_Valta,1892,Mies,[]
Tuomas_Vanhala,1872,Mies,[]
Rainer_Lemström,1931,Mies,[]
Mauno_Forsman,1928,Mies,[]
Antti_Kaura,1877,Mies,[]
Jaakko_Laakso,1948,Mies,[]
Uuno_Brander,1870,Mies,"[['Suuri valiokunta', 'Puheenjohtaja', '1907', '1907'], ['Maatalousvaliokunta', 'Puheenjohtaja', '1909 II', '1909 II'], ['Sivistysvaliokunta', 'Puheenjohtaja', '1932 v', '1932 v']]"
Wäinö_Mäkinen,1882,Mies,[]
Kaino_Oksanen,1884,Nainen,[]
Onni_Hallsten,1858,Mies,"[['Työväenasiainvaliokunta', 'Puheenjohtaja', '1909 II', '1909 II'], ['Valtiovarainvaliokunta', 'Puheenjohtaja', '1914', '1914']]"
Sari_Tanus,1964,Nainen,[]
Kalle_Kaakko-oja,1875,Mies,[]
Hedvig_Gebhard,1867,Nainen,"[['Työväenasiainvaliokunta', 'Puheenjohtaja', '1924', '1924']]"
Einari_Jaakkola,1900,Mies,[]
Jukka_Tuomikoski,1884,Mies,[]
Leea_Hiltunen,1942,Nainen,[]
Erkki_Kanerva,1944,Mies,[]
Wille_Rydman,1986,Mies,[]
Olli_Aulanko,1921,Mies,[]
Pirkko_Turpeinen-Saari,1940,Nainen,[]
Rainer_Virtanen,1920,Mies,"[['Pankkivaliokunta', 'Puheenjohtaja', '1962', '1965'], ['Kulkulaitosvaliokunta', 'Puheenjohtaja', '1966', '1971']]"
Toivo_Tyrni,1890,Mies,[]
Petter_Savola,1932,Mies,[]
Yrjö_Helenius,1896,Mies,[]
Yrjö_Yrjö-Koskinen,1854,Mies,[]
Kari_Myllyniemi,1942,Mies,[]
Pekka_Leppänen,1867,Mies,[]
Mari-Leena_Talvitie,1980,Nainen,[]
Esko_Seppänen,1946,Mies,"[['Ympäristövaliokunta', 'Puheenjohtaja', '1991', '1996']]"
Lea_Kärhä,1939,Nainen,[]
Otto_Andersson,1881,Mies,[]
Seppo_Kääriäinen,1948,Mies,"[['Puhemiehistö', 'Ensimmäinen varapuhemies', '23.04.2003', '24.06.2003'], ['Puolustusvaliokunta', 'Puheenjohtaja', '02.04.2003', '25.04.2003'], ['Sosiaali- ja terveysvaliokunta', 'Varapuheenjohtaja', '05.05.2015', '08.06.2015']]"
Eveliina_Ala-Kulju,1867,Nainen,[]
Eila_Rimmi,1938,Nainen,[]
Väinö_Turunen,1927,Mies,[]
Aulis_Juvela,1927,Mies,[]
Wäinö_Selander,1886,Mies,"[['Pankkivaliokunta', 'Puheenjohtaja', '1921', '1921']]"
Fridolf_Gustafsson,1853,Mies,[]
Riitta_Järvisalo,1945,Nainen,"[['Laki- ja talousvaliokunta', 'Varapuheenjohtaja', '1983', '1990']]"
Kalle_Hämäläinen,1881,Mies,[]
Piritta_Rantanen,1979,Nainen,[]
Frans_Ahlroos,1867,Mies,[]
Hannes_Eskola,1885,Mies,[]
Eino_Laitinen,1893,Mies,[]
Merja_Kyllönen,1977,Nainen,[]
Ole_Wasz-Höckert,1918,Mies,[]
Pasi_Kivisaari,1971,Mies,[]
Kaarina_Dromberg,1942,Nainen,[]
Laura_Brander-Wallin,1909,Nainen,[]
Yrjö_Valkama,1887,Mies,[]
Markus_Mustajärvi,1963,Mies,[]
Väinö_Kuoppala,1914,Mies,[]
Juho_Seppä-Murto,1868,Mies,[]
Matti_Paavilainen,1874,Mies,[]
Juho_Kirves,1868,Mies,[]
Urho_Kekkonen,1900,Mies,"[['Puhemiehistö', 'Ensimmäinen varapuhemies', '02.04.1946', '21.07.1948']]"
Pekka_Mömmö,1878,Mies,[]
Onni_Rantasalo,1883,Mies,[]
Bror_Lillqvist,1918,Mies,[]
Jussi_Tirkkonen,1883,Mies,[]
Karl_Ottelin,1865,Mies,[]
Jalmari_Pilkama,1881,Mies,[]
Juho_Sunila,1875,Mies,"[['Puhemiehistö', 'Toinen varapuhemies', '1929 II', '1930 I'], ['Maatalousvaliokunta', 'Puheenjohtaja', '1924', '1925'], ['Ulkoasiainvaliokunta', 'Puheenjohtaja', '1930 II', '1930 II']]"
Tuomo_Puumala,1982,Mies,[]
Aksel_Airo,1898,Mies,[]
Tom_Packalén,1969,Mies,[]
Lauri_Linna,1930,Mies,[]
Merja_Mäkisalo-Ropponen,1958,Nainen,"[['Tarkastusvaliokunta', 'Varapuheenjohtaja', '18.06.2019', None]]"
Hilma_Räsänen,1877,Nainen,[]
Matti_Jaatinen,1928,Mies,[]
Mari_Rantanen,1976,Nainen,[]
Artturi_Virkkunen,1864,Mies,"[['Valtiovarainvaliokunta', 'Puheenjohtaja', '1910 v', '1910 v'], ['Tarkastusvaliokunta', 'Puheenjohtaja', '1910 y', '1910 y']]"
Väinö_Havas,1898,Mies,[]
