score,document_id
8,2016072121931751
8,201711102200525123
6,200805167659029
6,2010021711083826
6,201003160093442
6,2012092416115603
6,2012092616122742
6,2016012120991790
6,2016101522453990
6,201612232200045134
6,201612282200046237
6,201703102200083853
6,201703272200092166
6,201704122200101441
6,201706202200220246
6,201710042200438781
6,201712122200599238
6,201712122200599614
6,201712132200600496
6,201712222200608142
6,201712222200625279
6,201712252200627685
6,201802152200747062
6,201802152200748401
6,201806202201026823
6,201806202201027195
6,201808292201168834
6,201808302201172330
6,2de9ff5b-1863-4ca4-85db-015aa78132f6
6,a6617eb8-3c46-4eb9-b906-40acc713f606
4,05c0e056-01eb-4efc-a834-c1313adb64e0
4,1efb305a-a9a7-43a5-b116-a2d53263f2cc
4,200705046058339
4,200712176996721
4,200803117371646
4,200807077908528
4,200905299663412
4,2009112010629859
4,2009112810676798
4,2010091312338063
4,2011022713266575
4,2011113014851773
4,2012092416113371
4,2012092516119379
4,201311090061213
4,20131130033476617
4,20140104035124088
4,2014013017951916
4,20140201036451227
4,2014021418039230
4,2014021918054271
4,2014062718445306
4,2014113018880879
4,2015061419859768
4,2015090420296634
4,2015112120704411
4,2015121520835086
4,2016020221052117
4,2016021321112658
4,2016021421118195
4,201603270110552
4,2016050621524153
4,2016071621913723
4,201612162200041967
4,201612232200045127
4,201701182200054877
4,201702262200077008
4,201703012200079002
4,201703022200079634
4,201703052200080696
4,201704122200101437
4,201707272200290869
4,201712042200581730
4,201802242200769381
4,201803292200841888
4,201803292200841897
4,201803292200841909
4,201803292200841915
4,201804102200868130
4,201806202201026981
4,201808302201172366
4,448828ee-922c-4d44-bfc7-5ee3a4fc7580
4,4d33d3ee-3b22-42ce-8ccf-28c61de45c5a
4,5de37a66-572f-4819-b9ce-c6916ca90a6e
4,62b05215-a24a-4c1b-a352-286db13a2fcf
4,6e4f51cc-237a-4776-bf11-7a72c604c2d8
4,7270a9d5-cd83-432b-964b-2e225d47cc5d
4,964991e2-de9c-4382-a5e7-a9d6e9f2352b
4,a4318e54-94d8-4e3b-8e0b-0a21a619c75e
4,c1f41518-43ad-496d-954f-600e8b5e6d7e
4,c601770b-fa98-420f-ba05-c23c1d08a673
4,caa530d2-9b70-4792-b84f-ef5b04674c42
4,d5408a9c-90be-4181-a57e-340d03a436da
2,1f7de5f7-447f-4b24-b66f-404a0f795840
2,200605104497618
2,200610235275109
2,200611175380138
