score,document_id
4,200710216746728
4,200810248454260
4,200810258454260
4,2010061611873246
4,2010071712056049
4,2010102812596590
4,2011030913327564
4,2011051613722859
4,2012032104027744
4,2016081722140223
4,201712112200595061
2,152f67d7-bb44-4fa3-ae96-36ba5561eb16
2,200606054621902
2,200702055703063
2,200704045947596
2,200704095952178
2,200704125977957
2,200704135980351
2,200704165991987
2,200709030162425
2,200709296645268
2,200710246760192
2,200711166858213
2,200712116968662
2,200712267022658
2,200801227133520
2,200801237139696
2,200802137242303
2,200804197542579
2,200804247564035
2,200805017594714
2,200805077620959
2,200805127641903
2,200806187818421
2,200807167957217
2,200807180140724
2,200808068058785
2,200808138093688
2,200808178118587
2,200808318192595
2,200809068223319
2,200809168272428
2,200809188290103
2,200810098397448
2,200810138417924
2,200810288502427
2,200811038530254
2,200811138586891
2,200811178603663
2,200812038696769
2,200812178792168
2,200901018850629
2,200901309007943
2,200902099057438
2,200903039171068
2,200904059359304
2,200905179605346
2,200905189608849
2,200905279662651
2,200906059711838
2,2009100610373331
2,2009101310418235
2,2009101410417075
2,2009101510421217
2,2009110210528349
2,2010011110911050
2,2010022011155936
2,2010031211290005
2,2010031911325339
2,2010040311412712
2,2010040711429314
2,2010042011490352
2,2010051111644788
2,2010061711873645
2,2010062311920442
2,2010071912059187
2,2010072112073680
2,2010072312081714
2,2010073112120937
2,2010080612154542
2,2010081412190661
2,2010090212284606
2,2010100312452761
2,2010101412523542
2,2010101812541123
2,2010103012610843
2,2010110112618727
2,2010120512812482
2,2010121412864570
2,2010121512863947
2,2010121612878085
2,2010122212904482
2,2011011012981640
2,2011012913086878
2,2011020813155041
2,2011030913327563
2,2011031713387614
2,2011040613502611
2,2011041513552777
2,2011041613560695
2,201104170204854
2,2011041713566245
2,2011041713568034
2,2011051813737218
2,2011052013752508
2,2011112814840426
2,2011120614898431
2,2012012415120306
2,2012012815137418
2,2012013015143484
2,2012021815211402
2,2012031315315772
2,2012031715330862
2,2012031915339283
2,2012032115347984
2,2012032204304790
2,2012032415362261
2,2012033115397927
2,2012040215401002
2,2012060515671775
2,2012060615676627
2,2012060615677301
2,2012060715674706
2,2012060715678146
2,2012060915687515
2,2012061015688948
2,2012061015689501
2,2012061915722620
2,2012070315793666
2,2012070515702152
2,2012070515804021
2,2012071915862739
2,2012081015939879
2,2013041216893293
2,2014022718080432
2,2014031218116075
2,2014042718245567
2,2014061418407171
2,2014062618439309
2,2015010418976469
2,2015030519306728
2,2015042019549581
2,2015060919833317
2,2015100720482010
2,2015112120704411
2,2015122220870324
2,2016031021244233
2,2016031021247044
2,2016072421953257
2,201702082200067041
2,201702092200067883
2,201702212200074220
2,201704222200107592
2,201705082200125868
2,201705262200164567
2,201706202200219364
2,201706222200219877
2,201707202200277491
2,201710142200460815
2,201802072200726032
2,201803272200841154
2,201805032200920609
2,201808022201111924
2,201808032201114578
2,201808032201115189
2,201808072201121046
2,6624d30a-90a2-450b-894c-2dceb4b2e3e5
2,735d6eb0-55a0-44ba-981f-c2ad4c9f0d73
2,a2ce8bdf-720f-4c34-bad4-fbb3436001a5
2,bc13b115-a9f4-42fc-92ea-cf9ccb77e01f
2,cea075d4-ea8c-4a89-aaf1-3a011df922e2
