score,document_id
18,2000002748843
14,2000005488510
10,2000006218076
8,2000002843465
6,2000005054848
6,2000005426812
6,2000005427386
6,2000005437105
6,2000005616752
6,2000005624857
6,2000005679665
6,2000005883377
6,2000006339715
6,2000007681148
4,2000002629788
4,2000002676917
4,2000002737365
4,2000002890914
4,2000003812679
4,2000003814741
4,2000005247920
4,2000005277578
4,2000005287160
4,2000005297826
4,2000005609839
4,2000005617706
4,2000005680938
4,2000005847997
4,2000005983326
4,2000006180244
4,2000006181436
4,2000006207101
4,2000006236214
4,2000006291688
4,2000006329557
4,2000006335857
4,2000006393846
4,2000006407922
4,2000006414829
4,2000007682423
4,2000007691175
2,2000002579290
2,2000002601116
2,2000002601252
2,2000002629674
2,2000002667699
2,2000002682231
2,2000002693304
2,2000002693449
2,2000002752088
2,2000002777944
2,2000002789425
2,2000002817807
2,2000002818267
2,2000002818515
2,2000002818615
2,2000002818949
2,2000002819066
2,2000002861602
2,2000002861709
2,2000002862165
2,2000002873400
2,2000002873407
2,2000002873449
2,2000002877553
2,2000002911692
2,2000002911968
2,2000002920189
2,2000003724809
2,2000003725018
2,2000003753951
2,2000003812409
2,2000003814005
2,2000003814987
2,2000003955699
2,2000004890398
2,2000004999214
2,2000004999675
2,2000005038524
2,2000005087612
2,2000005089116
2,2000005219509
2,2000005267876
2,2000005284977
2,2000005287614
2,2000005355051
2,2000005373384
2,2000005403159
2,2000005411341
2,2000005413375
2,2000005415453
2,2000005435690
2,2000005437218
2,2000005453021
2,2000005467437
2,2000005488391
2,2000005548707
2,2000005552242
2,2000005556970
2,2000005581962
2,2000005613930
2,2000005614525
2,2000005621014
2,2000005621863
2,2000005623252
2,2000005627269
2,2000005643507
2,2000005644747
2,2000005655672
2,2000005657503
2,2000005662469
2,2000005666965
2,2000005672162
2,2000005686013
2,2000005694937
2,2000005695473
2,2000005700471
2,2000005709103
2,2000005716578
2,2000005728137
2,2000005767507
2,2000005768476
2,2000005782098
2,2000005793631
2,2000005807142
2,2000005834957
2,2000005909782
2,2000005948130
2,2000005967769
2,2000005986072
2,2000006000649
2,2000006003139
2,2000006024832
2,2000006024885
2,2000006062496
2,2000006070173
2,2000006071585
2,2000006082263
2,2000006084975
2,2000006109270
2,2000006117985
2,2000006125449
2,2000006133932
2,2000006134070
2,2000006143170
2,2000006143453
2,2000006151260
2,2000006154169
2,2000006154452
2,2000006156245
2,2000006157922
2,2000006163288
2,2000006218027
2,2000006264117
2,2000006276356
2,2000006293297
2,2000006293541
2,2000006331715
2,2000006331776
2,2000006345494
2,2000006346562
2,2000006347623
2,2000006351013
2,2000006355715
2,2000006475551
2,2000006519476
2,2000006535295
2,2000006537779
2,2000006546104
2,2000006559382
2,2000006564039
2,2000006568340
2,2000006570387
2,2000006658244
2,2000006664890
2,2000007468050
2,2000007611061
2,2000007644373
2,2000007646666
2,2000007682182
2,2000007683357
2,2000007687002
2,2000007688773
2,2000007694129
