score,document_id
12,2000005529115
8,2000006274625
4,2000002578441
4,2000002639912
4,2000005175782
4,2000005193588
4,2000005243146
4,2000005243989
4,2000005723553
4,2000005782098
4,2000006182181
4,2000006432521
2,2000002533236
2,2000002578325
2,2000002670396
2,2000002674483
2,2000002710684
2,2000002773168
2,2000002811976
2,2000002817673
2,2000002817750
2,2000002817756
2,2000002824335
2,2000002833832
2,2000002857997
2,2000002858262
2,2000002878264
2,2000002889164
2,2000002900937
2,2000002916471
2,2000002919948
2,2000002920663
2,2000002926954
2,2000002927001
2,2000002927149
2,2000004221357
2,2000004222193
2,2000004223129
2,2000004275589
2,2000004325099
2,2000004326539
2,2000004331493
2,2000004333351
2,2000004343915
2,2000005143441
2,2000005177123
2,2000005177431
2,2000005180372
2,2000005181603
2,2000005190925
2,2000005206855
2,2000005240889
2,2000005241746
2,2000005256471
2,2000005258311
2,2000005258982
2,2000005345471
2,2000005356359
2,2000005513153
2,2000005596368
2,2000005696911
2,2000005721273
2,2000005843575
2,2000005843951
2,2000005847997
2,2000005882661
2,2000005882676
2,2000005882849
2,2000005883220
2,2000005883490
2,2000005883738
2,2000005884467
2,2000005887426
2,2000005887795
2,2000006024832
2,2000006024885
2,2000006140335
2,2000006142540
2,2000006149919
2,2000006157922
2,2000006175522
2,2000006264117
2,2000006401796
2,2000006416969
2,2000006432992
2,2000006511760
