score,document_id
10,2000004000740
4,2000003785463
4,2000003791170
2,2000003703405
2,2000003746291
2,2000003746438
2,2000003756774
2,2000003758668
2,2000003781170
2,2000003782849
2,2000003784239
2,2000003784241
2,2000003787428
2,2000003787500
2,2000003787720
2,2000003787763
2,2000003788222
2,2000003788476
2,2000003789528
2,2000003789728
2,2000003844595
2,2000003876890
2,2000003878759
2,2000003886173
2,2000003910959
2,2000003917199
2,2000003960190
2,2000003983783
2,2000004001462
2,2000004008620
2,2000004015721
2,2000004073488
2,2000004073587
2,2000004107631
2,2000004107855
2,2000004118039
2,2000004429304
