score,document_id
26,2000005190352
16,2000006512849
14,2000004877146
10,2000002827736
10,2000004875691
8,2000002708522
8,2000002827640
8,2000002827852
8,2000002886973
8,2000005616173
8,2000006144126
8,2000007671404
6,2000002607873
6,2000002695870
6,2000002707196
6,2000002707218
6,2000002707965
6,2000002827507
6,2000002827871
6,2000002828098
6,2000002828609
6,2000002852350
6,2000002867544
6,2000002871262
6,2000002872573
6,2000002878238
6,2000002929695
6,2000002929701
6,2000004875473
6,2000004875482
6,2000005122036
6,2000005187994
6,2000005192170
6,2000005268241
6,2000005269047
6,2000005269679
6,2000005523201
6,2000005738016
6,2000006513067
4,2000002611278
4,2000002612145
4,2000002630783
4,2000002674958
4,2000002706191
4,2000002707021
4,2000002707037
4,2000002707170
4,2000002707426
4,2000002707624
4,2000002707707
4,2000002708087
4,2000002716375
4,2000002717182
4,2000002720308
4,2000002721398
4,2000002721633
4,2000002751458
4,2000002756798
4,2000002764241
4,2000002768177
4,2000002777865
4,2000002781322
4,2000002798088
4,2000002818255
4,2000002818317
4,2000002824874
4,2000002827227
4,2000002827301
4,2000002827544
4,2000002827559
4,2000002827781
4,2000002827991
4,2000002828346
4,2000002828364
4,2000002828423
4,2000002828511
4,2000002828556
4,2000002828624
4,2000002828643
4,2000002828646
4,2000002828919
4,2000002830010
4,2000002832569
4,2000002833802
4,2000002833904
4,2000002833961
4,2000002834160
4,2000002834415
4,2000002837288
4,2000002837363
4,2000002837403
4,2000002837703
4,2000002838322
4,2000002843124
4,2000002843947
4,2000002850006
4,2000002852249
4,2000002852325
4,2000002853084
4,2000002853212
4,2000002859969
4,2000002860002
4,2000002862165
4,2000002867526
4,2000002869969
4,2000002870122
4,2000002870226
4,2000002875333
4,2000002878301
4,2000002882884
4,2000002882890
4,2000002882933
4,2000002886884
4,2000002886897
4,2000002886967
4,2000002886968
4,2000002887024
4,2000002887141
4,2000002887226
4,2000002887282
4,2000002888454
4,2000002888540
4,2000002889755
4,2000002892903
4,2000002896869
4,2000002897004
4,2000002897303
4,2000002901949
4,2000002903016
4,2000002916932
4,2000002917008
4,2000002917082
4,2000002917709
4,2000002923595
4,2000002923603
4,2000002923982
4,2000002932880
4,2000002934205
4,2000002934284
4,2000002942650
4,2000002943059
4,2000002943062
4,2000002943266
4,2000004876130
4,2000004876141
4,2000005123702
4,2000005146367
4,2000005151285
4,2000005184737
4,2000005185515
4,2000005187945
4,2000005188625
4,2000005192163
4,2000005200170
4,2000005234064
4,2000005249594
4,2000005252113
4,2000005253455
4,2000005268905
4,2000005273234
4,2000005274830
4,2000005441203
4,2000005453014
4,2000005474390
4,2000005516819
4,2000005531799
4,2000005538221
4,2000005639680
4,2000005848887
4,2000005855987
