score,document_id
10,2000002626725
10,2000005652862
8,2000004355591
6,2000003744194
6,2000004093558
6,2000004169868
6,2000004284289
6,2000004461741
6,2000004462895
6,2000004677390
6,2000004848707
4,2000002539021
4,2000002575883
4,2000002575973
4,2000002611182
4,2000002797634
4,2000002803198
4,2000003707316
4,2000003717495
4,2000003787393
4,2000003787434
4,2000003791170
4,2000003855802
4,2000003865409
4,2000003875122
4,2000003944088
4,2000003973557
4,2000003998289
4,2000004005394
4,2000004076928
4,2000004076936
4,2000004127329
4,2000004163057
4,2000004256322
4,2000004261804
4,2000004261982
4,2000004262017
4,2000004379251
4,2000004379791
4,2000004380041
4,2000004380043
4,2000004382452
4,2000004384084
4,2000004402600
4,2000004437541
4,2000004460164
4,2000004469544
4,2000004567661
4,2000004570832
4,2000004675213
4,2000004675691
4,2000004766772
4,2000004769901
4,2000005653411
4,2000005745519
4,2000005778229
2,2000002510336
2,2000002542907
2,2000002542954
2,2000002590474
2,2000002591612
2,2000002592388
2,2000002610821
2,2000002610822
2,2000002648884
2,2000002691211
2,2000002691395
2,2000002712124
2,2000002720447
2,2000002748896
2,2000002750745
2,2000002762583
2,2000002770724
2,2000002777939
2,2000002799183
2,2000002807280
2,2000002807312
2,2000002822827
2,2000002840394
2,2000002842315
2,2000002868179
2,2000002869127
2,2000002873296
2,2000002873338
2,2000002873489
2,2000002888646
2,2000002907065
2,2000002908515
2,2000002909140
2,2000002909150
2,2000002912534
2,2000002913518
2,2000003688759
2,2000003689631
2,2000003693348
2,2000003693412
2,2000003697164
2,2000003697402
2,2000003698815
2,2000003701695
2,2000003707034
2,2000003707287
2,2000003710200
2,2000003717830
2,2000003733215
2,2000003738579
2,2000003738580
2,2000003739273
2,2000003743447
2,2000003744578
2,2000003746291
2,2000003746438
2,2000003755588
2,2000003756310
2,2000003759295
2,2000003760540
2,2000003763649
2,2000003763953
2,2000003766079
2,2000003781169
2,2000003784239
2,2000003784699
2,2000003785238
2,2000003787125
2,2000003787373
2,2000003787428
2,2000003787492
2,2000003787500
2,2000003787502
2,2000003787720
2,2000003790435
2,2000003791172
2,2000003792822
2,2000003794989
2,2000003799891
2,2000003799898
2,2000003800666
2,2000003800912
2,2000003808408
2,2000003826841
2,2000003827783
2,2000003835502
2,2000003837770
2,2000003838251
2,2000003842060
2,2000003846345
2,2000003847127
2,2000003853785
2,2000003855772
2,2000003856215
2,2000003856407
2,2000003857515
2,2000003861242
2,2000003872731
2,2000003874347
2,2000003874579
2,2000003876222
2,2000003876287
2,2000003879543
2,2000003883874
2,2000003892911
2,2000003921104
2,2000003921105
2,2000003921350
2,2000003921351
2,2000003921422
2,2000003928664
2,2000003932504
2,2000003933548
2,2000003934702
2,2000003936411
2,2000003942242
2,2000003944914
2,2000003950601
2,2000003954931
2,2000003955220
2,2000003956081
2,2000003956287
2,2000003956524
2,2000003956636
2,2000003956927
2,2000003957844
2,2000003959597
2,2000003970429
2,2000003986797
2,2000003986799
2,2000003990977
2,2000003993850
2,2000003994754
2,2000003995467
2,2000003995937
2,2000003996617
2,2000003996752
2,2000003999179
2,2000003999465
2,2000004001316
2,2000004001845
2,2000004004234
2,2000004004618
2,2000004017875
2,2000004018872
