score,document_id
8,2000002562350
6,2000002562512
6,2000003756877
6,2000003911314
6,2000004399004
6,2000004490940
4,2000002527765
4,2000002643797
4,2000003723088
4,2000003737530
4,2000003787376
4,2000003800340
4,2000003812467
4,2000003837962
4,2000004086600
4,2000004127303
4,2000004260129
4,2000004443793
4,2000004469564
4,2000004469858
4,2000004530482
4,2000004640465
4,2000004685100
4,2000004765793
2,2000002506721
2,2000002508621
2,2000002524667
2,2000002560049
2,2000002560146
2,2000002560253
2,2000002562091
2,2000002562147
2,2000002562650
2,2000002579832
2,2000002608114
2,2000002643745
2,2000002649721
2,2000002673602
2,2000002676511
2,2000002678777
2,2000002706653
2,2000002725126
2,2000002725265
2,2000002725302
2,2000002746170
2,2000002757378
2,2000002768380
2,2000002771886
2,2000002781041
2,2000002781207
2,2000002781307
2,2000002786341
2,2000002797624
2,2000002808795
2,2000002813485
2,2000002817808
2,2000002818299
2,2000002818421
2,2000002895614
2,2000002924851
2,2000003686685
2,2000003689962
2,2000003692998
2,2000003693110
2,2000003694160
2,2000003695113
2,2000003705322
2,2000003708747
2,2000003711584
2,2000003722934
2,2000003740678
2,2000003746291
2,2000003746438
2,2000003754720
2,2000003756883
2,2000003758703
2,2000003758852
2,2000003759293
2,2000003759489
2,2000003761485
2,2000003764632
2,2000003766079
2,2000003771933
2,2000003781170
2,2000003782147
2,2000003784239
2,2000003787373
2,2000003787428
2,2000003787431
2,2000003787500
2,2000003789045
2,2000003791170
2,2000003795738
2,2000003796003
2,2000003796750
2,2000003796814
2,2000003797172
2,2000003805875
2,2000003813846
2,2000003814213
2,2000003821142
2,2000003825447
2,2000003827849
2,2000003829778
2,2000003835621
2,2000003836821
2,2000003838013
2,2000003838079
2,2000003840385
2,2000003841915
2,2000003855416
2,2000003863074
2,2000003865785
2,2000003883521
2,2000003885287
2,2000003886571
2,2000003890139
2,2000003910845
2,2000003913172
2,2000003922041
2,2000003927829
2,2000003933600
2,2000003945379
2,2000003966767
2,2000003967699
2,2000003971241
2,2000003975333
2,2000003975932
2,2000003978727
2,2000003982907
2,2000004000460
2,2000004017874
2,2000004017875
2,2000004021538
2,2000004041042
2,2000004055791
2,2000004079230
2,2000004079281
2,2000004084404
2,2000004088282
2,2000004099755
2,2000004106782
2,2000004114836
2,2000004118039
2,2000004127018
2,2000004127021
2,2000004127297
2,2000004127336
2,2000004131338
2,2000004131346
2,2000004140096
2,2000004145176
2,2000004173509
2,2000004174891
2,2000004231347
2,2000004233373
2,2000004235576
2,2000004240407
2,2000004244396
2,2000004252091
2,2000004285841
2,2000004293042
2,2000004301151
2,2000004305534
2,2000004308560
2,2000004311836
2,2000004313011
2,2000004317465
2,2000004321196
2,2000004322963
2,2000004327276
2,2000004329479
2,2000004330365
2,2000004335055
2,2000004344548
2,2000004366079
2,2000004375045
2,2000004383530
2,2000004392557
2,2000004410026
2,2000004447151
2,2000004447605
2,2000004466371
2,2000004466632
2,2000004469748
2,2000004475027
2,2000004475576
2,2000004481973
2,2000004483292
2,2000004484693
2,2000004488560
2,2000004488605
2,2000004491766
2,2000004492206
2,2000004492688
2,2000004493607
2,2000004513116
2,2000004513363
2,2000004524578
2,2000004526114
2,2000004559365
2,2000004560577
2,2000004572739
2,2000004575805
2,2000004576898
2,2000004598985
2,2000004612390
2,2000004632782
2,2000004638630
2,2000004640746
2,2000004643242
2,2000004643374
2,2000004648072
2,2000004649047
2,2000004671806
2,2000004684342
2,2000004684402
2,2000004684606
2,2000004684732
2,2000004684984
2,2000004686598
2,2000004687757
2,2000004709489
2,2000004738391
2,2000004740970
2,2000004769757
2,2000004772871
2,2000004801498
2,2000004801693
2,2000004811617
2,2000004819592
2,2000004832952
2,2000004837416
2,2000004838589
2,2000004841998
2,2000004871095
2,2000004871985
2,2000004877025
2,2000004985141
2,2000006295908
