score,document_id
6,2670824
6,2673389
4,2743536
4,2744433
4,2868184
4,2906693
4,3017179
4,3215020
4,3441449
4,3449111
4,3565566
4,3645670
4,3658948
4,3667927
4,3719264
4,3901094
4,4169214
4,4486774
4,4492516
4,4505344
4,4505761
4,4505831
4,4505849
4,4505851
4,4506557
4,4530951
4,4608939
4,4621794
4,4626714
4,4640603
4,4766866
4,4931650
4,94884017
4,96201346
2,2510439
2,2531424
2,2543325
2,2570260
2,2585066
2,2604001
2,2612580
2,2616768
2,2659940
2,2662390
2,2673331
2,2679512
2,2684931
2,2685460
2,2686404
2,2686542
2,2691832
2,2692145
2,2694496
2,2695076
2,2697978
2,2704132
2,2722798
2,2724767
2,2727049
2,2728048
2,2728236
2,2738844
2,2742660
2,2747323
2,2788456
2,2795797
2,2795856
2,2808601
2,2822546
2,2827736
2,2828781
2,2828821
2,2829188
2,2829571
2,2835754
2,2838669
2,2840929
2,2865889
2,2875834
2,2914305
2,2914531
2,2938493
2,2940036
2,2956539
2,2974194
2,2974772
2,2983127
2,2984553
2,3009529
2,3015995
2,3016008
2,3016015
2,3017086
2,3022129
2,3023200
2,3033128
2,3034269
2,3035504
2,3043050
2,3098704
2,3099085
2,3213811
2,3223476
2,3224299
2,3265065
2,3315766
2,3318778
2,3322477
2,3425456
2,3426588
2,3426631
2,3431587
2,3431654
2,3435636
2,3441331
2,3449376
2,3452543
2,3454739
2,3454741
2,3457119
2,3458215
2,3462995
2,3474551
2,3543745
2,3554903
2,3561181
2,3569943
2,3571208
2,3571591
2,3572296
2,3572344
2,3577542
2,3577830
2,3577832
2,3578289
2,3578638
2,3579479
2,3587291
2,3594172
2,3594231
2,3595163
2,3600117
2,3600184
2,3600199
2,3600401
2,3602305
2,3608122
2,3608141
2,3608498
2,3608684
2,3609491
2,3619469
2,3621380
2,3626245
2,3630429
2,3646184
2,3654660
2,3658997
2,3659247
2,3659485
2,3659797
2,3662351
2,3664447
2,3664930
2,3664966
2,3667262
2,3667418
2,3667646
2,3667666
2,3667826
2,3667832
2,3673391
2,3683764
2,3684458
2,3686036
2,3686278
2,3691997
2,3709624
2,3709695
2,3709709
2,3713302
2,3713412
2,3713742
2,3718449
2,3719876
2,3727609
2,3727713
2,3746313
2,3746317
2,3747084
2,3747767
2,3749103
2,3749224
2,3751200
2,3751673
2,3755652
2,3756440
2,3759053
2,3770426
2,3771118
2,3779091
2,3784194
2,3784285
2,3790231
2,3794287
2,3794449
2,3796176
2,3796320
2,3798014
2,3798240
2,3803682
2,3810941
2,3811293
2,3816018
2,3816085
2,3822915
2,3823110
2,3848175
2,3848182
2,3848953
2,3866702
2,3873800
2,3885870
2,3885893
2,3886961
2,3893857
2,3901074
2,3901172
2,3901173
2,3903169
2,3903859
2,3904214
2,3904360
2,3904475
2,3904505
2,3904752
2,3904758
2,3961274
2,3962113
2,3968186
2,3968219
