score,document_id
8,102075314
8,3016239
8,95623965
8,95631329
8,96204648
6,3018554
4,100592310
4,102175665
4,102521786
4,2643446
4,2771785
4,2788616
4,2905757
4,3633328
4,3813971
4,3857944
4,3876812
4,3950590
4,4057543
4,4612162
4,4679062
4,4681989
4,4692915
4,4836862
4,4915817
4,5103375
4,5382521
4,5898898
4,5918660
4,94594586
4,94596117
4,94688382
4,94688622
4,94689314
4,94689409
4,94690044
4,94931059
4,94932884
4,95391157
4,95393672
4,95669758
4,95671312
4,95703917
4,95705869
4,95745223
4,96020873
4,96020876
4,96122381
4,96548581
4,96674618
4,96676499
4,96679461
4,96681236
2,100034707
2,100034829
2,100370207
2,100907733
2,100907922
2,100920917
2,101221891
2,101221950
2,101222053
2,101236410
2,101248561
2,101306343
2,101306365
2,101307474
2,101307491
2,101732319
2,101979515
2,102054264
2,102054275
2,102388892
2,102388899
2,2510076
2,2511040
2,2527921
2,2537728
2,2537803
2,2543746
2,2559743
2,2564374
2,2571994
2,2573903
2,2583536
2,2586532
2,2588986
2,2590936
2,2595404
2,2612579
2,2616721
2,2623364
2,2648499
2,2653065
2,2659292
2,2668841
2,2670483
2,2670933
2,2670935
2,2671715
2,2680399
2,2686122
2,2686654
2,2694406
2,2694538
2,2706850
2,2710670
2,2712787
2,2719184
2,2731506
2,2732465
2,2741803
2,2741804
2,2750719
2,2751402
2,2754229
2,2757645
2,2758543
2,2772029
2,2772515
2,2773090
2,2773316
2,2778619
2,2780045
2,2781821
2,2789362
2,2794546
2,2794563
2,2794808
2,2811181
2,2814878
2,2818548
2,2821420
2,2821855
2,2855181
2,2864745
2,2871190
2,2871839
2,2873468
2,2874672
2,2875029
2,2890952
2,2895757
2,2912985
2,2915957
2,2920285
2,2945897
2,2948409
2,2950352
2,2952000
2,2956298
2,2969731
2,2974701
2,2977360
2,3000960
2,3003694
2,3017403
2,3022537
2,3046548
2,3213345
2,3214702
2,3223956
2,3235168
2,3269837
2,3293665
2,3350102
2,3362791
2,3371873
2,3376793
2,3376796
2,3412639
2,3429588
2,3435853
2,3436831
2,3436833
2,3437448
2,3448078
2,3448594
2,3463541
2,3544863
2,3552783
2,3554476
2,3554569
2,3555921
2,3557745
2,3558276
2,3559425
2,3564473
2,3565004
2,3566604
2,3570538
2,3573097
2,3576592
2,3576596
2,3580458
2,3581904
2,3582856
2,3589899
2,3599219
2,3601359
2,3601579
2,3603286
2,3603292
2,3603333
2,3605069
2,3605160
2,3605361
2,3606861
2,3607234
2,3609150
2,3613316
2,3615379
2,3617358
2,3617379
2,3617962
2,3627727
2,3632372
2,3632428
2,3653542
2,3660724
2,3686073
2,3687670
2,3688523
2,3689236
2,3702540
2,3702769
2,3703460
2,3716111
2,3716894
2,3722900
2,3738302
2,3743669
2,3748070
2,3755508
2,3756265
2,3763768
2,3765511
2,3765518
2,3766901
2,3767877
2,3769943
2,3770072
2,3770113
2,3770169
2,3770448
2,3770717
2,3770820
2,3770860
2,3775222
2,3776775
2,3781150
2,3781415
2,3781427
2,3782492
2,3783364
2,3795400
2,3799741
2,3808160
2,3808179
2,3809073
2,3811430
2,3812043
2,3812118
2,3823788
2,3823992
2,3824813
2,3827361
2,3833015
2,3837421
2,3837518
2,3837996
2,3838256
2,3838533
2,3839191
2,3840002
2,3840095
2,3844572
2,3846750
2,3847958
2,3854468
2,3871637
2,3872202
2,3872349
2,3879292
2,3882690
2,3903630
2,3906280
2,3907245
2,3915229
2,3915781
2,3916545
2,3916574
2,3928280
2,3930286
2,3941840
2,3943443
2,3944325
2,3945225
2,3951598
2,3952381
2,3963569
2,3973225
2,3979354
2,3989729
2,3990944
2,3990948
2,3991034
2,3992095
2,3993858
2,4001284
2,4013319
2,4020113
2,4020133
2,4020751
2,4021576
2,4022338
2,4022768
2,4023319
2,4027048
2,4031649
2,4044172
2,4046421
2,4053937
2,4056158
2,4059482
2,4067241
2,4069099
2,4074366
2,4082694
2,4083977
2,4098689
2,4102580
2,4105910
2,4110775
2,4120043
2,4135301
2,4146631
2,4153042
2,4160276
2,4167610
2,4172440
2,4178544
2,4182018
2,4185434
2,4244210
2,4244841
2,4262788
2,4266793
2,4275491
2,4280286
2,4283172
2,4283432
2,4296607
2,4303522
2,4308502
2,4317259
2,4328591
2,4330563
2,4402595
2,4402976
2,4407302
2,4445998
2,4446445
2,4457412
2,4457996
2,4458071
2,4489816
2,4490268
2,4491495
2,4492047
2,4492526
2,4493568
2,4500749
2,4507672
2,4508127
2,4510014
2,4515889
2,4522575
2,4523580
2,4523778
2,4524511
2,4561006
2,4569723
2,4576893
2,4585123
2,4595493
2,4595542
2,4595894
2,4596724
2,4597694
2,4602527
2,4615104
2,4615313
2,4616241
2,4628298
2,4628318
2,4636133
2,4643058
2,4667434
2,4677981
2,4679285
2,4680557
2,4689212
2,4690435
2,4693078
2,4693439
2,4694485
2,4703203
2,4711260
2,4712086
2,4712542
2,4712924
2,4712967
2,4712989
2,4732137
2,4735825
2,4738946
2,4740822
2,4745313
2,4750095
2,4750670
2,4750729
