score,document_id
12,94687480
10,2947103
10,3982367
10,4460976
10,5219604
10,5557820
10,5570997
8,2757675
8,2767887
8,3915621
8,3915634
8,3919656
8,3919685
8,3952229
8,4892307
8,4911210
8,5413719
8,94605934
8,94607055
8,94686698
8,94688582
8,95985035
6,100017664
6,102016346
6,102016444
6,102016512
6,102060762
6,102067448
6,102068278
6,102110698
6,102363924
6,102368402
6,2744462
6,2757800
6,2866378
6,2956223
6,3003325
6,3374071
6,3374215
6,3379253
6,3389855
6,3648180
6,3648670
6,3656296
6,3657251
6,3666793
6,3872804
6,3901246
6,3901535
6,3901632
6,3915343
6,3915360
6,3915638
6,3918436
6,3923414
6,3925744
6,3951568
6,3953874
6,3953898
6,4045573
6,4056544
6,4156689
6,4344937
6,4508943
6,4534282
6,4540660
6,4540798
6,4564505
6,4564662
6,4585003
6,4680057
6,5270830
6,5306317
6,5398939
6,5398955
6,5416832
6,5426625
6,5426766
6,5432410
6,5472056
6,5636996
6,6108123
6,94558057
6,94581475
6,94686966
6,94687154
6,94687248
6,94687296
6,94687373
6,94687541
6,94687543
6,94687669
6,94687738
6,94687969
6,94688311
6,94688454
6,94688521
6,94688947
6,94689272
6,94689533
6,94689534
6,94689805
6,94689953
6,94690037
6,95382117
6,96981529
6,96982800
6,97263129
6,97348317
6,97462784
6,97676972
6,97682220
6,97818307
6,97819422
6,97840485
6,98012764
6,98013782
6,98016119
6,98017160
6,99484551
4,100098241
4,100139147
4,100139256
4,100333663
4,100333681
4,100361105
4,100361114
4,100405180
4,100414948
4,100415250
4,100415258
4,100580532
4,100580538
4,100668424
4,100669917
4,100670629
4,100801298
4,100824588
4,100844010
4,100844018
4,100844024
4,100844232
4,100844388
4,100863103
4,100892819
4,100912240
4,100912249
4,100912273
4,100922133
4,100927286
4,100952418
4,100952434
4,100953518
4,101022414
4,101023163
4,101031652
4,101041933
4,101157497
4,101158169
4,101362723
4,101362743
4,101362757
4,101363427
4,101617347
4,101617360
4,101693261
4,101693271
4,102033330
4,102033346
4,102033368
4,102033505
4,102067404
4,102067431
4,102067436
4,102067453
4,102067519
4,102067609
4,102067715
4,102108369
4,102108504
4,102108722
4,102108946
4,102109178
4,102109195
4,102109982
4,102110115
4,102110469
4,102110625
4,102219062
4,102219067
4,102219070
4,102304285
4,2515741
4,2515763
4,2517342
4,2517396
4,2540229
4,2561547
4,2564445
4,2565112
4,2567908
4,2622122
4,2637553
4,2661804
4,2680483
4,2694401
4,2694496
4,2697207
4,2697784
4,2723150
4,2743242
4,2743586
4,2761593
4,2764250
4,2769091
4,2769665
4,2774785
4,2787095
4,2790888
4,2801343
4,2809895
4,2811494
4,2823328
4,2823612
4,2823621
4,2849825
4,2850181
4,2853979
4,2855667
4,2855992
4,2867501
4,2868393
4,2878803
4,2879150
4,2890808
4,2892203
4,2913863
4,2921243
4,2936306
4,2936376
4,2945876
4,2945972
4,2979485
4,2980576
4,2988077
4,2993323
4,2994195
4,3002664
4,3055792
4,3099103
4,3222930
4,3232667
4,3242970
4,3295610
4,3298410
4,3320124
4,3351586
4,3385633
4,3386615
4,3410597
4,3601990
4,3609993
4,3621380
4,3630429
4,3642237
4,3647407
4,3648659
4,3648775
4,3648838
4,3648898
4,3648902
4,3649482
4,3649510
4,3649607
4,3650675
4,3656019
4,3657364
4,3657424
4,3657463
4,3657622
4,3661118
4,3664406
4,3670393
4,3671645
4,3671919
4,3673040
4,3681673
4,3704417
4,3715088
4,3719591
4,3760803
4,3763203
4,3798216
4,3832716
4,3833364
4,3841307
4,3841358
4,3844386
4,3846001
4,3864146
4,3872696
4,3872808
4,3872811
4,3872873
4,3874476
4,3879211
4,3891774
4,3902623
4,3903751
4,3905561
4,3907389
4,3910658
4,3912279
4,3913076
4,3915200
4,3915781
4,3915836
4,3916545
4,3916574
4,3918297
4,3918895
4,3919059
4,3919821
4,3920451
4,3923582
4,3923592
4,3923601
4,3924100
4,3927295
4,3932668
4,3932723
4,3932808
4,3933608
4,3933745
4,3952292
4,3952387
4,3956059
4,3990589
4,3995211
4,4010025
4,4012471
4,4015541
4,4023222
4,4029472
4,4029474
4,4032117
4,4038084
4,4047911
4,4047979
4,4050926
4,4050932
4,4059145
4,4065358
4,4066016
4,4069612
4,4070954
4,4071065
